0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.03217348504962462	0.0	0.001323712949273277	0.03497860015200778	99.88705182111808
0.02	0.005	0.0	0.06250526974648635	0.0	0.005186535445605415	0.03495721338840111	99.77423121514727
0.03	0.005	0.0	0.09110074383352405	0.0	0.011433373077070501	0.03493583970117987	99.66153803799632
0.04	0.005	0.0	0.11805926618224453	0.0	0.019918481150588203	0.03491447908234884	99.54897214573668
0.05	0.005	0.0	0.1434745099878041	0.0	0.03050488487664991	0.03489313152391771	99.43653339460239
0.06	0.005	0.0	0.1674347879771111	0.0	0.043063837728469466	0.03487179701790101	99.32422164098988
0.07	0.005	0.0	0.19002335887972094	0.0	0.05747431512357629	0.034850475556318185	99.21203674145772
0.08	0.005	0.0	0.21131871782571132	0.0	0.07362253845700424	0.034829167131193564	99.09997855272658
0.09	0.005	0.0	0.23139486791253075	0.0	0.09140153290017508	0.03480787173455632	98.9880469316789
0.1	0.005	0.0	0.25032157615542916	0.0	0.11071071380471464	0.03478658935844055	98.87624173535878
0.11	0.005	0.0	0.2681646193267724	0.0	0.13145549235547246	0.03476531999488516	98.76456282097179
0.12	0.005	0.0	0.2849860089185529	0.0	0.15354691605202941	0.03474406363593398	98.65301004588481
0.13	0.005	0.0	0.300844207048169	0.0	0.1769013269390896	0.03472282027363566	98.54158326762577
0.14	0.005	0.0	0.3157943331834714	0.0	0.20144003549699244	0.034701589900043746	98.43028234388356
0.15	0.005	0.0	0.32988834854034704	0.0	0.2270890312424203	0.03468037250721662	98.31910713250781
0.16	0.005	0.0	0.34317524550497236	0.0	0.25377868807151205	0.03465916808721753	98.20805749150867
0.17	0.005	0.0	0.35570120826223856	0.0	0.28144351388467764	0.03463797663211458	98.09713327905669
0.18	0.005	0.0	0.367509782634912	0.0	0.3100218896782335	0.034616798133980706	97.98633435348262
0.19	0.005	0.0	0.37864201820583787	0.0	0.3394558495728825	0.03459563258489372	97.8756605732772
0.2	0.005	0.0	0.38913661984439507	0.0	0.3696908505170242	0.034574479976936245	97.76511179709102
0.21	0.005	0.0	0.3990300731163541	0.0	0.4006755795317546	0.03455334030219578	97.65468788373434
0.22	0.005	0.0	0.40835678045438223	0.0	0.4323617487329227	0.03453221355276462	97.54438869217681
0.23	0.005	0.0	0.41714917044477007	0.0	0.46470392838901636	0.03451109972073992	97.4342140815475
0.24	0.005	0.0	0.42543782175020506	0.0	0.49765936200390876	0.03448999879822369	97.32416391113446
0.25	0.005	0.0	0.43325155674757787	0.0	0.5311878241122108	0.03446891077732272	97.21423804038477
0.26	0.005	0.0	0.4406175554854257	0.0	0.5652514513778581	0.03444783565014865	97.10443632890421
0.27	0.005	0.0	0.4475614354504377	0.0	0.5998146224429073	0.034426773408817966	96.99475863645716
0.28	0.005	0.0	0.4541073548352947	0.0	0.6348438053095776	0.03440572404545192	96.88520482296636
0.29	0.005	0.0	0.4602780844046035	0.0	0.6703074506379372	0.034384687552176635	96.77577474851279
0.3	0.005	0.0	0.46609509409548094	0.0	0.7061758634366059	0.034363663921123014	96.66646827333547
0.31	0.005	0.0	0.4715786266204146	0.0	0.7424210957337988	0.03434265314442679	96.55728525783125
0.32	0.005	0.0	0.4767477613976799	0.0	0.7790168511509292	0.034321655214228496	96.44822556255471
0.33	0.005	0.0	0.4816204931143021	0.0	0.8159383714781092	0.03430067012267347	96.33928904821785
0.34	0.005	0.0	0.4862137795013355	0.0	0.8531623655989937	0.034279697861911845	96.2304755756901
0.35	0.005	0.0	0.4905436130345726	0.0	0.8906669055329302	0.034258738424098586	96.12178500599794
0.36	0.005	0.0	0.4946250702726227	0.0	0.9284313551581522	0.034237791801393413	96.01321720032486
0.37	0.005	0.0	0.49847236077534146	0.0	0.9664362980121995	0.034216857985960865	95.90477202001114
0.38	0.005	0.0	0.5020988880321962	0.0	1.0046634506219516	0.03419593696997026	95.79644932655367
0.39	0.005	0.0	0.5055172822471662	0.0	1.043095614162531	0.03417502874559572	95.68824898160578
0.4	0.005	0.0	0.5087394533264721	0.0	1.0817165981671175	0.034154133305016134	95.58017084697705
0.41	0.005	0.0	0.511776632266539	0.0	1.1205111619554018	0.034133250640415176	95.47221478463315
0.42	0.005	0.0	0.5146394011474417	0.0	1.1594649702441935	0.03411238074398131	95.36438065669567
0.43	0.005	0.0	0.5173377421536015	0.0	1.1985645238611842	0.03409152360790777	95.2566683254419
0.44	0.005	0.0	0.5198810655965408	0.0	1.2377971199017912	0.03407067922439255	95.1490776533047
0.45	0.005	0.0	0.5222782381750133	0.0	1.2771508102773932	0.03404984758563845	95.04160850287235
0.46	0.005	0.0	0.5245376257530344	0.0	1.3166143419568692	0.034029028683852984	94.93426073688826
0.47	0.005	0.0	0.5266671133393935	0.0	1.356177128387466	0.034008222511248486	94.82703421825092
0.48	0.005	0.0	0.5286741305063654	0.0	1.395829212545278	0.03398742906004202	94.71992881001366
0.49	0.005	0.0	0.5305656880804932	0.0	1.4355612160756843	0.033966648322455405	94.61294437538449
0.5	0.005	0.0	0.5323483935055959	0.0	1.4753643173279654	0.03394588029071524	94.50608077772591
0.51	0.005	0.0	0.5340284719259125	0.0	1.5152302207783601	0.033925124957052855	94.3993378805548
0.52	0.005	0.0	0.5356117983252622	0.0	1.5551511127456878	0.03390438231370434	94.29271554754212
0.53	0.005	0.0	0.5371039100628346	0.0	1.5951196436539823	0.03388365235291052	94.18621364251283
0.54	0.005	0.0	0.5385100230983199	0.0	1.6351289043551605	0.03386293506691699	94.07983202944578
0.55	0.005	0.0	0.5398350599901504	0.0	1.6751723877151412	0.033842230447974055	93.97357057247334
0.56	0.005	0.0	0.5410836616768877	0.0	1.7152439722598332	0.033821538488336786	93.86742913588141
0.57	0.005	0.0	0.5422601992454208	0.0	1.7553379048480542	0.03380085918026497	93.76140758410914
0.58	0.005	0.0	0.5433687959694968	0.0	1.7954487703815614	0.033780192516023134	93.65550578174884
0.59	0.005	0.0	0.5444133417696866	0.0	1.8355714720789504	0.03375953848788054	93.54972359354568
0.6	0.005	0.0	0.545397500932889	0.0	1.8757012201543501	0.03373889708811116	93.44406088439769
0.61	0.005	0.0	0.5463247261842731	0.0	1.9158335120593428	0.03371826830899371	93.33851751935545
0.62	0.005	0.0	0.5471982774760469	0.0	1.9559641070910228	0.03369765214281161	93.23309336362195
0.63	0.005	0.0	0.5480212270000038	0.0	1.9960890193391574	0.033677048581853004	93.12778828255243
0.64	0.005	0.0	0.5487964675795792	0.0	2.0362045053655367	0.03365645761841077	93.02260214165427
0.65	0.005	0.0	0.5495267289044276	0.0	2.076307042298742	0.033635879244782466	92.9175348065867
0.66	0.005	0.0	0.5502145865814629	0.0	2.116393315603315	0.03361531345327037	92.81258614316069
0.67	0.005	0.0	0.5508624669963761	0.0	2.156460212024099	0.03359476023618149	92.70775601733874
0.68	0.005	0.0	0.5514726546777283	0.0	2.196504809082222	0.03357421958582751	92.60304429523487
0.69	0.005	0.0	0.5520473074277438	0.0	2.236524354873463	0.033553691494524814	92.49845084311418
0.7	0.005	0.0	0.5525884599169156	0.0	2.2765162631924687	0.03353317595459451	92.39397552739288
0.71	0.005	0.0	0.5530980284235258	0.0	2.3164781065938103	0.033512672958362376	92.28961821463807
0.72	0.005	0.0	0.5535778176493704	0.0	2.3564076069636064	0.033492182498158884	92.18537877156756
0.73	0.005	0.0	0.5540295327392185	0.0	2.396302619558231	0.03347170456631922	92.08125706504967
0.74	0.005	0.0	0.5544547811663206	0.0	2.4361611304400714	0.03345123915518322	91.9772529621031
0.75	0.005	0.0	0.5548550767496152	0.0	2.4759812505923224	0.03343078625709544	91.87336632989675
0.76	0.005	0.0	0.5552318448654869	0.0	2.5157612087646677	0.03341034586440508	91.76959703574964
0.77	0.005	0.0	0.5555864326276195	0.0	2.5554993380336994	0.03338991796946606	91.66594494713048
0.78	0.005	0.0	0.5559201101983167	0.0	2.595194074036271	0.03336950256463693	91.56240993165778
0.79	0.005	0.0	0.5562340739687673	0.0	2.6348439503689507	0.03334909964228095	91.45899185709953
0.8	0.005	0.0	0.5565294494447275	0.0	2.67444759447993	0.03332870919476603	91.35569059137319
0.81	0.005	0.0	0.5568073004196915	0.0	2.714003715657847	0.03330833121446474	91.25250600254525
0.82	0.005	0.0	0.5570686307422538	0.0	2.7535111026790933	0.033287965693754334	91.14943795883124
0.83	0.005	0.0	0.5573143860365168	0.0	2.7929686213797016	0.033267612625016714	91.04648632859559
0.84	0.005	0.0	0.5575454556780632	0.0	2.8323752116147145	0.03324727200063844	90.94365098035145
0.85	0.005	0.0	0.5577626788898101	0.0	2.8717298793732877	0.03322694381301074	90.84093178276045
0.86	0.005	0.0	0.5579668488677307	0.0	2.911031691344524	0.033206628054529466	90.73832860463246
0.87	0.005	0.0	0.5581587130373745	0.0	2.9502797745662783	0.033186324717595146	90.63584131492559
0.88	0.005	0.0	0.5583389753125132	0.0	2.989473313138099	0.03316603379461294	90.53346978274602
0.89	0.005	0.0	0.5585082973959751	0.0	3.0286115463976553	0.03314575527799266	90.4312138773478
0.9	0.005	0.0	0.5586673051468207	0.0	3.0676937606871904	0.03312548916014876	90.32907346813256
